trip_id,agent_id,start_time,end_time,origin_node,destination_node,route_taken,trip_distance_km,trip_duration_min,average_speed_kmh
T000159,A2729123814992,06:00:00,06:18:00,30960622,30960622,"[30960622, 402894803, 30960624, 412449344, 359100760, 30960627, 9408480017, 415956314, 415956316, 415956323, 415956312, 2480495525, 2881600611, 7376904297, 690803404, 1479422538, 690803431, 30254013, 30253983, 412444660, 2869959998, 412444488, 412444617, 5254788638, 2869959982, 2869959981, 2331122654, 30295302, 2331122650, 2868282080, 1046599625, 1046599571, 3762047842, 448700549, 448786030, 448786037, 448786036, 448786031, 1312053343, 421265639, 1312053372, 2293731679, 2293731677, 2293731697, 2293731702, 1312339728, 449383072, 434487433, 598224596, 2757833232, 598224512, 598224520, 598224513, 2020374114, 598224642, 30295529, 598224643, 30618069, 30295530, 30618070]",5.210974000000001,18.0,17.369913333333336
T000201,A2729123819920,06:00:00,06:18:00,1363702653,1363702653,"[1363702653, 30295215, 30295216, 30295217, 30295165, 30242956, 30242957, 30242958, 30242959, 30242960, 1396408886, 30555972, 30242962, 30242963, 3193312157, 10253033782, 30242874, 30242965, 431481328, 250794421, 559794886, 30242809, 506236271, 30242766, 30242968, 30242970, 30242971, 243339101, 30242972, 30242973, 1621899827, 30242975, 870495187, 30242976, 71709940, 575781196, 1119994499, 4171977906, 1401840805, 1401857363, 1402845495, 190987745, 190987748, 533662733, 7340701542, 21638861, 21638859, 3643929119, 3643929111, 3643929098, 3643929105, 3643929112, 3643929120]",5.409045000000001,18.0,18.030150000000003
T000258,A2729233762576,06:00:00,06:18:10,30243344,30243344,"[30243344, 616512950, 559424460, 1122814756, 1297710575, 30558451, 7507211789, 1603753674, 7507211481, 33098965, 1303457162, 30253733, 30253982, 2292981087, 1350812728, 30254057, 30243333, 30243392, 30254056, 1845692293, 30253571, 3196847751, 799374580, 30254085, 30333312, 30556414, 30555006, 30556413, 30556411, 30556410, 1695056491, 30556408]",3.4115130000000002,18.166666666666668,11.2673823853211
T000262,A2729233769680,06:00:00,06:18:30,2495598155,2495598155,"[2495598155, 26057312, 269369082, 1311770050, 30243053, 30242864, 33098957, 1311770048, 442540238, 3047640929, 30254227, 7515360148, 30243375, 30238031, 30254348, 9782230123, 1311619407, 442540257, 30243260, 30243245, 30243205, 126803357, 126797987, 30243116, 30243115, 30243114, 30555002, 30243112, 126654237, 690829809, 126544770, 30295139, 126656745, 11256490152, 126658000, 11256490149, 30242951, 2480495525, 2881600611, 7376904297, 690803404, 1695056489, 30254079, 30295259, 1695059619]",3.668515000000001,18.5,11.89788648648649
T000250,A2729123808400,06:00:00,06:19:40,30294698,30294698,"[30294698, 30294696, 980160394, 364669872, 5936863414, 1526542622, 1526542623, 412453978, 412454419, 667380524, 877366727, 5487518357, 30294708, 1369500099, 331356237, 412461683, 412461955, 5951673146, 412549129, 30960821, 412549130, 415950289, 415950287, 426884331, 415955414, 415955415, 415955417, 2463014352, 415956313, 415956317, 415956315, 9408480017, 415956314, 415956316, 415956323, 415956312, 2480495525, 2881600611, 7376904297, 690803404, 1479422538, 690803431, 30254013, 30253983, 412444660, 2869959998, 412444488, 412444617, 5254788638, 2869959982, 2869959981, 2331122654, 30295302, 2331122650, 2868282080, 1046599625, 1046599571, 3762047842, 448700549, 448786030, 448786033, 448700605, 448700503, 30558464, 30253440, 30253432, 30332756, 1759662344, 30332643, 2293731616, 5313720234, 30332642, 363888331, 30243447, 616512950, 559424460, 506223397, 506242745, 3649234390, 315486993, 597933812, 597933808, 559410524, 30297371, 559410526, 559410530, 559410529, 559052397, 559410531, 559052405, 30297359, 6227506599, 4307026178, 290060007, 290060008, 8140250872, 4431636962, 8140250871, 541643983, 544223044, 543552988, 543552991, 560025956, 1297809323, 1297809315, 4549311789, 560025943]",9.338320000000001,19.666666666666668,28.489789830508478
T000117,A2729233992784,06:00:00,06:20:40,1314467682,1314467682,"[1314467682, 330412974, 4600193562, 4600193561, 4600193563, 4592704417, 366213461, 30296580, 30296564, 338936194, 2456874969, 604001411, 2456870302, 2456927924, 1230701452, 1291715885, 376751686, 376746258, 323158443, 412457946, 412457981, 376759381, 1279276755, 981747029, 981747078, 323190992, 981699961, 4471207535, 818710843, 818710835, 1716858625, 30294569, 533615996, 30294530]",8.692950000000002,20.666666666666668,25.237596774193552
T000207,A2729123818384,06:00:00,06:20:50,30246824,30246824,"[30246824, 905811222, 4538123409, 905811221, 4834501639, 4834501641, 4834501645, 4834501648, 4834501649, 4834501650, 4834501653, 2264456451, 4834501656, 4834501659, 1495940226, 4834501661, 30238385, 4834501669, 2984948749, 4834502029, 4834502023, 192284952, 5908351895, 30252078, 168537019, 190936244, 190939352, 559604881, 2993804551, 412437323, 412437321, 559604870, 559591897, 9425002695, 2455217846, 5937668155, 10183406423, 457326771, 5937668159, 9425332500]",5.620578999999999,20.833333333333332,16.18726752
T000034,A2729233994704,06:00:00,06:21:10,387130477,387130477,"[387130477, 387130478, 3822888097, 3825223113, 614217675, 387130487, 1695282555, 387127746, 1695282549, 2689685268, 30689098, 1299373044, 1299373046, 1299373048, 2676998917, 387127708, 848241511, 387127748, 387127747, 387127706, 387127705, 30689243, 30295335, 387127704, 387130493, 256484473, 30295384, 3772706298, 387127681, 387127696, 256484464, 256484505, 3748616600, 256484485, 849592992, 256484488, 849592994, 256484490, 30688888, 30688883, 1503027493, 30688880, 30688879, 4475342368, 412446052, 30617347, 412446059, 2458217848, 2458217791, 30617355, 690812102, 30960627, 690812143, 30960642, 8530189630, 30554843, 126763485, 30960669, 30960813, 412371000, 412549139, 7252331255, 414683100, 1765565679, 432467107, 977641429, 409003535, 3055187873, 1131166780, 30617540]",5.436718999999999,21.166666666666668,15.411171968503934
T000091,A2729234000720,06:00:00,06:21:30,432509963,432509963,"[432509963, 432509964, 1794642773, 432509965, 1233754614, 30294784, 432509967, 432510087, 977657489, 432510056, 977657487, 432509969, 3136662659, 1496396360, 1002675910, 1002675914, 1002675916, 1002710245, 1002710274, 30237682, 3055187871, 3055187870, 30558244, 30237685, 30237686, 412398661, 30558393, 30237689, 30237690, 30237691, 30237692, 30237693, 30237694, 442540300, 1311619340, 1362899971, 1311619488, 1311619445, 5260740738, 11282471991, 11282472012, 11282472015, 1311619517, 5264394426, 30254222, 94668946, 30254348, 442540256, 1126848499, 1126848522, 30243208, 30243209, 30243329, 126797989, 30243120, 430535703, 3193570490, 430535725, 30243330, 1286855176, 30242963, 3193312157, 10253033782, 30242874, 30242965, 431481328, 250794421, 559794886, 30242809, 506236271, 30242766, 30242968, 30242970, 30242971, 243339101, 30242972, 600821408, 30312828, 536428053, 30312830, 381897080, 30312831, 1710758987, 30253208, 30312832, 506151644, 30312835, 365566117, 30312836, 30312837, 2473393790, 2473393788, 2473393793, 2473393756, 2473393744, 2473393709, 2473393741]",7.891483999999997,21.5,22.022746046511617
T000016,A2729233990096,06:00:00,06:22:30,30555408,30555408,"[30555408, 30555407, 30558464, 30253440, 30253432, 30332756, 1759662344, 30332643, 2293731616, 2760236004, 6091986825, 30556161, 2293731594, 1147391517, 7507211481, 33098965, 1303457162, 30253733, 30253982, 2292981087, 1350812728, 30254057, 30254087, 30556416, 3193312157, 10253033785, 30254197, 30243163, 30242872, 30243061, 30243129]",3.081704000000001,22.5,8.217877333333337
T000067,A2729234005328,06:00:00,06:23:10,256484464,256484464,"[256484464, 256484505, 3748616600, 256484485, 849592992, 256484488, 849592994, 256484490, 30688888, 30688883, 1503027493, 30688880, 30688879, 412446078, 30242948, 3672891957, 30242950, 30242951, 11256490149, 126658000, 11256490151, 30295137, 31285675, 126502156, 30553739, 30553971, 126690092, 30554971, 30554969, 30554968]",2.3288900000000003,23.166666666666668,6.031657553956835
T000021,A2729234000272,06:00:00,06:24:00,253707075,253707075,"[253707075, 431481362, 250794419, 559794884, 30242811, 30242763, 30243166, 30243124, 219018793, 219018794, 30243212, 30243213]",1.018989,24.0,2.5474725
T000266,A2729233765776,06:00:00,06:24:00,30295490,30295490,"[30295490, 1312339723, 598220574, 1156424413, 395285930, 395287053, 769906811, 30618094, 319429060, 2810558860, 319427657, 1117832745, 598224640, 434471880, 319602996, 434487433, 319630104, 1139082290, 1139082295, 449383069, 1017920208, 420892483, 2293731701, 2293731696, 2293731679, 4436952954, 769906808, 30555019, 420892540, 448700605, 30555016, 30555405, 3129196084, 30555404, 125932467, 847727783, 1046599625]",3.2788089999999994,24.0,8.197022499999997
T000022,A2729234000144,06:00:00,06:24:30,1401840772,1401840772,"[1401840772, 190985756, 876375351, 4171977898, 4171977906, 1401840805, 1401857361, 255861698, 2984928319, 4149862949, 2984928320, 4538123610, 4538123596, 4538123437, 1009334217, 6833338778, 4538123419, 4538123416, 10140262450, 4538123412, 4538123409, 4538123405, 903233293, 30243887, 30243877, 30246864, 26198844, 30243042, 10177321809, 10177321808, 1532752078, 30246862, 1479334886, 1121909742, 1479334951, 30238017, 30246860, 30246859, 2510614164, 30251207, 364991626, 8121509947, 1475044289, 269382694, 30558511, 59850119, 998592654, 269383883, 3191418776, 269382682, 269382573, 364816292, 269380670, 1840721007, 1840720973, 364819031, 1856466592, 1856466645, 269386319, 269386336, 359234327, 359237515, 359237516, 364716641, 364716778, 364716820]",8.819023000000001,24.5,21.597607346938776
T000225,A2729123815120,06:00:00,06:24:40,1532752078,1532752078,"[1532752078, 30246862, 1479334886, 1121909742, 1479334951, 30238017, 30246860, 30246859, 2510614164, 30251207, 364991626, 8121509947, 1475044289, 269382694, 30558511, 59850119, 998592654, 269383883, 3191418776, 269382682, 364829704, 1856466576, 2509871324, 681936382, 681936376, 126769416, 390227080, 356295256, 2344645253, 2235259412, 2235259451, 378208896]",3.341134,24.666666666666668,8.127082702702703
T000166,A2729123813200,06:00:00,06:26:20,376759381,376759381,"[376759381, 1279276755, 981747029, 5759228087, 243587576, 5013455509, 243586498, 690679274, 359236628, 359236627, 690679241, 690679249]",3.1798699999999998,26.333333333333332,7.245273417721519
T000301,A2729233762576,06:19:10,06:27:40,30556408,1001228543,"[30556408, 7376904297, 690803404, 1479422538, 690803431, 30254013, 30253983, 412444660, 2869959998, 412444488, 412444617, 5254788638, 2869959982, 2869959981, 2331122654, 30295302, 2331122650, 2868282080, 1046599625, 1046599571, 3762047842, 448700549, 448786030, 448786033, 448700605, 448700503, 30558464, 30253440, 30253432, 30332756, 1759662344, 30332643, 2293731616, 5313720234, 30332642, 363888331, 30243447, 616512950, 559424460, 506223397, 1001228501, 506223395, 506242670, 1303457199, 506223391, 506223408, 1001228549, 1001228552, 1001228543]",3.4685249999999996,8.5,24.483705882352936
T000055,A2729233991056,06:00:00,06:30:50,289658891,289658891,"[289658891, 667395973, 1174647432, 1496412815, 30313139, 30313158, 1889932481, 412398667, 412362689, 688393877, 1116623921, 2087205003, 2087205004, 2087205005, 3191418779, 1002675910, 1002675914, 1002675916, 1002710245, 1002710274, 1002675928, 30247382, 432467107, 364670496, 30294856, 364670492, 364670490, 364670521, 2146914032, 667379829, 429459477, 8253104586, 429459480, 877366733, 412453095, 5487518335, 877366727, 412453971, 412453115, 412453116, 364669543, 412458147, 412457668, 412453392, 11305973955, 604943444, 604943448, 412453203, 537823992, 426652636, 537823705, 412453236, 2252583126, 537827467, 568117147, 8119594962, 537826494, 615815427, 561249956, 392351456, 392351451, 392351066, 392351069, 1261315828, 6000388179, 627782668, 1297521206, 1297521227]",5.426765000000002,30.833333333333332,10.560191351351357
T000128,A2729123823184,06:00:00,06:31:40,30237627,30237627,"[30237627, 2917908492, 1382873535, 1382873680, 1382873567, 1382873617, 269381077, 4472019526, 30248550, 30685341, 4470657986, 4470657985, 30237612, 30247089, 30238023, 30243365, 30243321, 30247091, 1532752086, 10177414029, 10177414030, 30243048, 30243047]",2.357113,31.666666666666668,4.466108842105263
T000046,A2729234004560,06:00:00,06:32:30,955374515,955374515,"[955374515, 955374507, 6985462291, 631831509, 390227101, 1309411137, 4549169095, 3621509845, 390227105, 540312574, 3182649504, 540312582, 690411236, 690411245, 390227118, 1377806900, 1126035505, 364718311, 692247833, 364718315, 693196406, 1377806906, 692247839, 1377806812, 1551112035, 1551112026, 6064789701, 364719512, 10796996597, 692247917, 1584415322, 1551112040, 364719688, 2188840521, 1595524645, 288023358, 1584415334, 323191074, 3172138419, 323191073, 1771982098, 8127333287, 4471207535, 981699961, 981699952, 981699953, 567456652, 393845164, 412457999, 412458316, 1295278485, 2450895952, 626570848, 1230701490, 392352555, 2456870303, 2456874973, 1162558788, 815063056, 317922804, 323165720, 323167456, 600061525, 600466270, 600466273, 600466283, 600466282, 600466284]",15.354911999999997,32.5,28.34752984615384
T000273,A2729233765328,06:00:00,06:33:40,30298888,30298888,"[30298888, 612363409, 30248280, 30298893, 4834501645, 4834501648, 4834501649, 4834501650, 4834501653, 2264456451, 4834501656, 4834501659, 1495940226, 4834501661, 30238385, 4834501669, 2984948749, 4834502029, 4834502023, 192284952, 5908351895, 4549272595, 26057076, 9425413590, 26057079, 2984928288, 21638920, 21638917, 190985498, 190986445, 190987751, 533662733, 190985739, 30343411, 30343467, 190989415, 4260777637, 30343487, 1401840803, 347712613, 30253310, 7159373371, 30253314, 30253315, 30253333, 30253348, 247637684, 30312935, 2578612975, 597218424, 30297381, 30297382]",6.79486,33.666666666666664,12.109651485148515
T000079,A2729234002768,06:00:00,06:34:00,1009334217,1009334217,"[1009334217, 6833338778, 89148866, 192039415, 30246702, 30246674, 30246671, 2327729212, 2327729219, 3214268717, 1043786431, 30247097, 1374636407, 1374636541, 30237706, 112399403, 112426103, 1282870796, 559026426, 3314271774, 71643529, 1400448338, 301573130, 301572132, 2495598155, 26057312, 269369082, 1311770050, 30243053, 30242864, 33098957, 1311770048, 442540238, 3047640929, 30254227, 7515360148, 30243375, 30238031, 30254348, 9782230123, 1311619407, 442540257, 30243260, 30243245, 30243205, 126803357, 126797987, 30243116, 30243115, 30243114, 30555002, 30243112, 126654237, 690829809, 126544770, 30295139, 126656745, 11256490152, 126658000, 11256490149, 30242951, 2480495525, 2881600611, 7376904297, 690803404, 1479422538, 1381852561, 4870404269, 1116318736, 1116318604, 256484325, 387127612, 1116318834, 2706253150, 258562660, 1116318602, 258562667, 258562674, 2017294208, 629306512, 4416582771, 629306774, 1534112206, 949285357, 603995072, 8195467070, 603995064, 603995066, 2283215312, 955341729, 8957765000]",9.253826999999998,34.0,16.330282941176463
T000033,A2729234004176,06:00:00,06:34:20,2481508957,2481508957,"[2481508957, 2250836674, 2482651061, 50101968, 1437748518, 2686563657, 30296342, 30295878, 366065823, 415402206, 366065819, 323190133, 323190136, 323190137, 2707390543, 415402218, 481122563, 481122282, 481122621, 481122076, 415994535, 4992914467, 478855185, 415994538, 481122454, 4470467212, 4470467203, 1139082295, 449383069, 1017920208, 1312339728, 449383072, 434487433, 598224596]",3.003557,34.333333333333336,5.248934563106796
T000198,A2729123820688,06:00:00,06:34:50,1311773884,1311773884,"[1311773884, 30237634, 30237633, 1311773901, 30237770, 364811897, 1311619500, 1362900013, 1840721019, 269381314, 1840720990, 5241929669, 5241929970, 269381073, 1840720982, 4554368828, 269381078, 364991353, 30558433, 269379907, 59850120, 30558475, 724126687, 59850119, 59850118, 30237532, 1378087192, 557230563, 59850116, 7223680627, 30237542, 998615820, 998615843, 30294478, 5264614128, 30294487, 59850112, 1528760851, 30294177, 998567794, 30251189, 339961223, 30558547, 30294190, 30294339, 30558560, 30294332, 532408967]",3.1701259999999998,34.833333333333336,5.460504114832536
T000061,A2729233997136,06:00:00,06:35:10,4475342368,4475342368,"[4475342368, 30688879, 412446078, 30242948, 3672891957, 30242950, 30242951, 11256490149, 126658000, 11256490152, 126656745, 30295139, 126544770, 6960234560, 260723993, 260723600, 126797984, 126803340, 30553758, 30243202, 30243203, 415935111, 415935210, 30556542, 30556099, 1303465751, 1303465757, 30333329, 30243205, 30243206, 442540293, 1126848522, 30243208, 10182303354, 10182303351, 30243261, 30243375, 30243373, 3047640930, 442540239, 30243371, 1311770048, 33098957, 442540252, 301572279, 301572963, 30247434, 555187281, 4022831609, 30237643, 30237701, 252826185, 3172293807, 1532752086, 1532752084, 10182310913, 10182310914, 1532752081, 1532752080, 10182331327, 10182331324, 1532752078, 1532752077, 30248535, 1500032696, 2510477873, 178542900, 803435608, 1193548761, 26057050, 178518958, 4908316180, 5164902089, 3049188203, 3049188205, 3049188208, 30298941, 30264242]",6.32756,35.166666666666664,10.795836966824645
T000268,A2729233773520,06:00:00,06:36:20,2111252106,2111252106,"[2111252106, 420058186, 8563410324, 316877741, 252850929, 318589941, 316877744, 4251794057, 4469995985, 3934957720, 323168835, 1120489442, 2936643037, 415994538, 481122454, 4470467212, 4470467203, 1139082295, 449383069, 1017920208, 420892483, 2293731701, 2293731696, 2293731679, 4436952954, 2293731652, 2293731643, 2293731616, 5313720234, 30332642, 363888331, 30243447, 616512950, 559424460, 506223397, 1001228501, 506223416, 493241896, 1305741256, 559418993, 559061399, 814239845, 1307297617, 416885092, 416886810, 544222999, 262251531, 347340786, 4263046378, 597222090, 30253388, 1940573413, 1940864524, 243338878, 1940899124, 1940899123, 30312838, 5711742102, 2578612972, 1710709046, 4373522803, 1710709043, 1044543169, 4112911211, 5289700555, 11258759969, 2473393577, 1043905685, 347712484, 347712502, 2268684776, 347353584, 2268659706, 347353582, 347712660, 347712667, 1401857392, 1401857361, 255861698, 191001636, 190939352, 559604881, 559591894, 559591835, 36756096, 416088703, 1613682425, 4005942352, 1613682462, 1770738360, 1770738357, 1770738328]",19.219304,36.333333333333336,31.73830018348624
T000129,A2729123822928,06:00:00,06:37:20,358505162,358505162,"[358505162, 841867132, 359234292, 9029647953, 358505175, 2540121396, 30294552, 1771982095, 568847323, 2466611020, 1375291089, 1349534663, 1298758085, 7096400667, 550588156, 416116604, 3472804093, 256680583, 1350466688, 1071400892, 256680641, 658169292]",6.397852999999999,37.333333333333336,10.282263749999997
T000293,A2729233774480,06:00:00,06:37:30,359238890,359238890,"[359238890, 359238889, 359238794, 359235505, 1483861180, 359235593, 2101902986, 359236300, 8119424289, 359238242, 358505134, 359237300, 356295215, 356295291, 8119424254, 364716619, 359237786, 8119424292, 1377933400, 356295245, 126769416, 390227080, 356295267, 2126571874, 2087204995, 269384759, 269384878, 998607815, 269383243, 998592677, 7223680627, 511123411, 30237483, 30251200, 557230545, 557230376, 3754975067, 2510614158]",3.598897,37.5,5.7582352
T000095,A2729233998800,06:00:00,06:37:40,5164993881,5164993881,"[5164993881, 30686355, 30686354, 178520714, 30686353, 178547786, 8745736544, 1193548732, 26057050, 168319807, 5165633105, 71710025, 5165633104, 2686522116, 2887576899, 536838775, 26198844, 2510589068, 26198833, 26198831, 26198828, 30685338, 8173071606, 26057388, 30238009, 10181609602, 10181609603, 252826185, 30238006, 30237700, 30237642, 30243322, 30243323, 301572951, 301572306, 30243325, 442540251, 1311770048, 442540238, 3047640929, 30254227, 7515360148, 30243375, 30238031, 30254348, 9782230123, 1311619407, 442540257, 30243260, 30243245, 30243205, 126803357, 126797987, 30243116, 1303457386, 30243159, 30253568, 30242960, 30253569, 30333312, 30556414, 30254084, 30254054, 30254053, 30254052, 2690159866, 1307272001, 1860569742, 1860569743, 1860569744, 1860569745, 30253983, 412444660, 2869959998, 412444488, 412444617, 5254788638, 2869959982, 2869959981, 2331122654, 2331122653, 387130524, 387130522, 387130495, 30689119, 387130494, 30295338, 30295337, 30295336]",7.881652999999996,37.666666666666664,12.554845486725657
T000125,A2729233990160,06:00:00,06:38:10,6219224220,6219224220,"[6219224220, 478855185, 415994538, 481122454, 4470467212, 4470467203, 1139082295, 449383069, 1017920208, 420892483, 2293731701, 2293731696, 2293731679, 4436952954, 2293731652, 2293731643, 2293731616, 2760236004, 6091986825, 30556161, 2293731594, 1147391517, 7507211481, 33098965, 1303457162, 30253733, 30253982, 2292981087, 1350812728, 30254057, 30254087, 30556416, 3193312157, 10253033785, 30254197, 30243163, 33098964, 126797324, 126803324, 30243210, 11012442310, 11012442314, 30243263, 33098963, 30254224, 442540237, 33098957, 442540252, 301572279, 301572963, 30247434, 555187281, 4022831609, 30237643, 30237701, 252826185, 30247091, 30685337, 30685340]",7.307921999999999,38.166666666666664,11.488436331877727
T000096,A2729233998224,06:00:00,06:38:50,4416582771,4416582771,"[4416582771, 629306774, 1534112206, 603995062, 4417346835, 629306521, 1329812662, 1261306780, 402875749, 3308698041, 701887661, 402875760, 4130763475, 4416582821, 4438982923, 4416582822, 522579231, 2650778287, 2650778313, 2650778329, 2650778327, 955030102, 258565861, 2665264315, 258565859, 258563358, 257746909, 2708786214, 1588285136, 1174708055, 1046607396, 1046613006, 1046607407, 951016296, 1588281327, 1695282574, 387130473, 3825223113, 614217675, 387130487, 1695282555, 387127746, 1695282549, 2689685268, 30689098, 1299373044, 1299373046, 1299373048, 2676998917, 387127708, 848241511, 387127748, 387127747, 387127706, 31286309, 125935921, 1043855098, 30295406, 3860517847, 31286344, 1046599575, 1046599674, 30295405, 1046599615, 125932462, 6120152819, 448786030, 448786033, 448700605, 448700503, 30558464, 30253440, 30253432, 30332756, 1759662344, 30332643, 2293731616, 5313720234, 30332642, 363888331, 30243447, 616512950, 559424460, 506223397, 1001228501, 506223416, 493241896, 1305741256, 559418993, 559061399, 814239845, 1307297617, 416885092, 416886810, 544222999, 262251531, 347340786, 4263046378, 597222090, 30253388, 1940573413, 1940864524, 243338878, 1940899124, 1940899123, 30312838, 5711742102, 2578612972, 1710709046, 4373522803, 1710709043, 1044543169, 4112911211, 5289700555, 11258759969, 2473393577, 1043905685, 347712484, 347712502]",7.220093,38.833333333333336,11.155508497854077
T000169,A2729123812432,06:00:00,06:39:00,2681810541,2681810541,"[2681810541, 2681810911, 2681810542, 420553134, 420553180, 420553141, 1787518046, 5012384660, 1297818723, 3285483283, 358505144, 358505149, 358505152, 1297818677, 358505154, 358505162, 841867132, 359234292, 9029647953, 358505175, 9029647979, 981699953, 567456652, 393845164, 412457999, 412458316, 1295278485, 2450895952, 626570848, 626570863, 629306851, 629306847, 629306831, 629306823, 1261306780, 402875749, 3308698041, 701887661, 2017294208, 629306512, 4416582771, 629306774, 1534112206, 949285357, 949285324, 948980800, 948980802]",7.405368000000001,39.0,11.392873846153847
T000302,A2729123823184,06:35:10,06:39:40,30243047,30313123,"[30243047, 10177414035, 10177414036, 1532752084, 1479334626, 30685337, 30685340, 1589583429, 6842012554, 951467903, 2494769767, 1589583464, 4470657985, 30237612, 30237613, 30237633, 1311773901, 30237770, 364811897, 1311619500, 364811899, 30237768, 30248584, 30313132, 30313182, 30313163, 30313123]",2.147194,4.5,28.62925333333333
