trip_id,agent_id,start_time,end_time,origin_node,destination_node,route_taken,trip_distance_km,trip_duration_min,average_speed_kmh
T000028,A1998890769424,06:00:00,06:27:20,26784972,26784972,"[26784972, 26784971, 26784965, 26784966, 102924070, 26784929, 26784928, 26662404, 26750505, 27306729, 1516808167, 26662411, 26784426, 27306842, 26750495, 26750498, 30736687, 30736688, 26750515, 26662466, 26662457, 26750538, 26784543, 267383963, 484078, 267399134, 267400443, 484082, 4584515687, 267405714, 26871395, 26871383, 26983105, 26983747, 26983754, 26983755, 26983756, 27176660, 27176659, 27176676, 2398050051, 28806879, 296106756, 28806806, 28806821, 28806825]",8.840247,27.333333333333332,19.405420243902437
T000045,A1998891039248,06:00:00,06:27:50,26749751,26749751,"[26749751, 26749747, 26749745, 3847019605, 26749742, 3847019599, 1167980959, 3847019589, 270967329, 26749712, 270967331, 28299286, 26749702, 26725947, 26725949, 26725952, 26749240, 26749628, 4308915673, 271649075, 26724479, 2455956743, 2455848563, 26753996, 446257324, 26754227, 26754213, 26754347, 27000363, 26992494, 26822368, 26745597, 10284285037, 1927043591, 26704112, 26704114, 20246264, 20246266, 26745282, 271643954, 26866793, 26704702, 103553865, 26745310, 26868547, 20246267, 26704079, 26704082, 26704770, 101480420, 21487243, 27786564, 2210573614, 27786563, 27786566, 26867468, 26867489, 26867469, 26867470, 766878142, 766878155, 1836920362, 26867474, 21487267, 28982001, 26867700, 26867703, 26867694, 26867698, 26867757, 5140365110, 26867699, 26867705, 125560338, 26867842, 26867844, 267368242, 267368342, 267368311, 21487259, 26751271, 26751272, 394582779, 262280248, 26852174, 26852210, 300129003, 26852230, 619470643, 1169056623, 26852165, 26852211, 21487265, 26848941, 26848935, 277949459, 26852172, 370014850, 26907965, 26907958, 26849039]",11.871344000000004,27.833333333333332,25.5909211976048
T000114,A1998850888848,06:00:00,06:29:20,28096603,28096603,"[28096603, 28096588, 28096583, 1970887600, 26876458, 26876449, 26876452, 27556664, 359508217, 27539543, 27539655, 2333465477, 27540554, 27540616, 27540613, 27540623, 27540626, 2425800669, 31058253, 592651471, 31058257, 29122668, 29655490, 29654534, 29654553, 1686044411, 478716271, 31357095, 1909174488, 31357089, 31357051, 575775403, 31356793]",7.900173000000001,29.333333333333332,16.159444772727273
T000276,A1998936069072,06:00:00,06:29:30,639155290,639155290,"[639155290, 245933727, 245933647, 245933567, 245933594, 247444910, 245933524, 297936644, 388195711, 247444974, 247444973, 388295048, 389744786, 388029527, 388984061, 282945735, 30432643, 30432704, 388579731, 30432705, 30433704, 30433674, 736589147, 736589173, 736589409, 30433714, 30433715, 5747322824, 5747321715, 5747321714, 5747321712, 746506875, 30435422, 746506872, 29047890, 746509089, 9010044850, 21537083, 30820513, 9010044832, 9010044830, 30820538, 473096757, 9971273163, 9971273164, 8873900035, 30819613, 473096750, 30437187, 30437196, 670304815, 30437211, 30818229, 21538117, 30818230, 30818175, 445830935, 21537979, 642130371, 21537304, 21537797, 21538158, 8633937023, 21537784, 8633937021, 527186823, 30833205, 21537094, 2938917979, 8639328022, 685123983, 30838286, 70880321, 70880318, 70880313, 70880309, 30838305, 30838288, 30838289, 30838290, 30838291, 48919960, 48919983, 31964029, 208935502, 31962673, 31962674, 31962675, 31962466, 1833061793, 1833061795, 272410086, 31962463, 287403940, 31962459, 287401800, 31962257, 21538125, 1833234097, 1833234099, 31965029, 3573975893, 3573975895]",12.803605,29.5,26.041230508474573
T000272,A1998936068304,06:00:00,06:31:30,1650096451,1650096451,"[1650096451, 1650096517, 1650096519, 1650096563, 1650096582, 7281777691, 26704948, 1459314406, 26704954, 8775370178, 26858034, 2215380459, 26721501, 26721498, 638946911, 443549316, 26721507, 1688091720, 1671913879, 29738498, 29738526, 30005206]",3.128671,31.5,5.959373333333334
T000230,A1998890922256,06:00:00,06:31:50,29846057,29846057,"[29846057, 27324584, 27324609, 26759834, 9271940532, 28472303, 28472305, 610214123, 26759850, 26759911, 28472267, 610214138, 28472268, 28472271, 194539412, 205341546, 26759883, 7129637089, 81398245, 28472284, 26759908, 28472292, 81407439, 26759729, 26759730, 262091049, 34780709, 34779520, 26759714, 26759668, 26759657, 26759655, 26759652, 203604033, 26759373, 333022140, 26759303, 26759299, 437562983, 203590068, 253250426, 253250427, 253250442, 33484080, 253250441, 33484081, 33484089, 5800794800, 5800794797, 33484090, 253250440, 26759329, 33484095, 313521560, 28321448, 5754859578, 297067766, 272397604, 28320759, 28320472, 30774384, 30774353, 30774367, 30774371, 26983790, 26983788, 26983787, 26983784, 26983783, 30774329, 26984668, 30774341, 277276585, 26984666, 26984667, 277274222, 280298526, 29551850, 194037560, 29551501, 29551509, 567437114, 29551512, 33792337, 1041208313, 29551513, 33792355, 33792372, 33792353, 33792352, 33792351, 33792350]",17.834442000000003,31.833333333333332,33.61465507853404
T000076,A1998850887696,06:00:00,06:33:00,26969265,26969265,"[26969265, 26838169, 26838171, 271184703, 26747683, 26747668, 26736280, 26736279, 267289966, 1929853658, 26736239, 26751254, 1962197237, 26908819, 26908832, 26908828, 26908980, 27538910, 1809170958, 1809170959, 27539543, 27539655, 2333465477, 27540554, 27543299, 27541405, 27541348, 31390569, 508065524, 8038353236, 288210335, 547858262, 34732824, 1215285213, 287930839, 1215285192, 1215285200, 31032686, 270323411, 270323409]",12.903343999999997,33.0,23.46062545454545
T000122,A1998850886160,06:00:00,06:33:10,26738387,26738387,"[26738387, 26838172, 26838173, 26744447, 271184703, 26747683, 254126110, 10675537192, 26747669, 26738414, 255561545, 26682626, 26682627, 26761186, 26682619, 26682621, 26642107, 26731192, 27452303, 26731188, 267365216, 26731186, 26682630, 26682651, 26731170, 26682635, 26682632, 26682631, 26731153, 60668468, 26731173, 26708475, 254335451, 26708488, 26731249, 26708489, 26731248, 26731247, 9072528195, 254336400, 26761227, 26761224, 26704776, 272344603, 5961016283, 26704072, 26763062, 1643388781, 26787967, 26704073, 1321352946, 1321352948, 26874394, 26745299, 26874397, 26703656, 26703653, 26704113, 598609281, 26704112, 1927043591, 10284285037, 26745597, 26822368, 26869633, 26822713, 1333672075, 1333672016, 26869288, 430206552, 430206553, 26682662, 25661285, 25661287, 25661289, 25662542, 25661397, 2264199819, 25664779, 29207420, 3378459427, 3602294175, 8907681866, 29207422, 697323164, 29221506, 1827996421, 1987191204, 27411306, 262469034, 967017877, 614483613, 1840382350, 3274025415, 29221588, 29123438, 29221602, 29270497, 319551439, 3208480879, 29269805, 3406569972, 29271353, 29271354, 29271682, 29270293, 29270294, 29270295, 8286326772, 29784652, 27195160, 27195163]",13.67262,33.166666666666664,24.734387939698497
T000068,A1998891028688,06:00:00,06:34:20,4722937402,4722937402,"[4722937402, 4722937404, 73747986, 525909677, 73750713, 261691895, 73750711, 1684769972, 1684769974, 261691586, 73725217, 1693004231, 2266255291, 306705728, 261690716, 73729224, 73729227, 73729228, 261690348, 295693484, 29881660, 10872598450, 193641443, 2453091767, 21509216, 29881315, 29879265, 1498873344, 268225769, 29809365, 21509215, 29808282, 1769691983, 29806604, 587656947, 3088844303, 516394458, 506039617, 4403430751, 951424896, 21432572, 239694867, 29808680, 21432503, 21432558, 28394961, 1834451105, 28394548, 28392932, 662034257, 21432569, 4515744703, 28238094, 1841416676, 28237832, 100148221, 100148217, 28250929, 28202257]",12.863356000000003,34.333333333333336,22.479651262135924
T000199,A1998890916112,06:00:00,06:35:20,1594434403,1594434403,"[1594434403, 29422108, 29422085, 29422086, 29422089, 1594460701, 1380846742, 29421421, 1400418199, 29421407, 1380900826, 822502381, 1831749638, 29422482, 29422486, 29422487, 29422494, 29422495, 29422499, 29422502, 29422506, 29778602, 29778616, 29778615, 315487772, 1580853263, 1594497163, 68435087, 68435104, 76598379, 97586764, 88954025, 135203891, 29768656]",13.475511000000001,35.333333333333336,22.88294320754717
