trip_id,agent_id,start_time,end_time,origin_node,destination_node,route_taken,trip_distance_km,trip_duration_min,average_speed_kmh
T000064,A1282202141904,06:00:00,06:21:40,274246915,274246915,"[274246915, 201774638, 1598300052, 1598300068, 31113858, 255308683, 31113850, 255308010, 31113867, 2494726015, 141769835, 473858713, 331417075, 7142780106, 9808599089, 9675063, 141563268, 417672910, 417672909]",2.418336,21.666666666666668,6.696930461538461
T000270,A1284184288336,06:00:00,06:22:50,268802021,268802021,"[268802021, 268801377, 268801372, 268801373, 268803222, 269708612, 269708611, 268803230, 268803231, 286277280, 286258200, 286258487, 286258198, 286258184, 6639106503, 1610372996, 241792285, 1189688250, 332013405, 1670303452, 286245317, 1405908602, 241792348, 241792330, 241792323, 241792321, 3664008146, 1262234773, 145163, 21279454, 503867583, 32704404, 145556, 32699433, 1589634416, 62975400, 1381890268, 266803578, 1620821522, 1620821517, 1381713538, 1620821514, 266803157, 1381713556, 1405907150, 1405907142, 266802343, 3100456087, 1620821487, 518989301, 518989302, 518989310, 518989314, 1648830926]",11.781861999999999,22.833333333333332,30.95963737226277
T000037,A1282201466640,06:00:00,06:23:20,206364719,206364719,"[206364719, 206364724, 206364723, 206364718, 5624674409, 206364722, 5624674404, 129612376, 5887435829, 2378520860, 1406076020, 1406076018, 1335102026, 170469442, 369965852, 369965855, 6351042773, 772800309, 170469796, 168708756, 168708754, 159689298, 2871233594, 2871233585, 5335074451, 4204186107, 2871298299, 4204186113, 159740611, 1679060550, 159740523, 5089909850, 159740529, 5089909841, 5095689589, 159740567, 159713154, 4260242558, 159713148, 4260259958, 5089908912, 5089939523, 5089909825, 159707075, 159707080, 10024535870, 1376965186, 1376965141, 380493162, 17427273, 344852828, 17427265, 82734431, 117400668, 206289943, 17427170, 346264613, 3148931043, 94598046, 94598045, 3148930976, 112085249, 94598431, 94603219, 206266619, 94599486, 206266615, 206258389, 5009664948, 5009314114, 333704837, 206266636, 3255363519, 57044773, 3255363521, 346049979, 1780135438, 1782783407, 94601841, 206266739, 206269222, 206258485, 206258472, 206258470, 206258469, 206258456, 206258459, 206292470, 128282422, 6067181304, 128289243]",7.131439999999998,23.333333333333332,18.337988571428568
T000259,A1284184286864,06:00:00,06:23:50,277512686,277512686,"[277512686, 277516701, 206269251, 206269249, 94600650, 3283072731, 5303862371, 3255342358, 3255342355, 3255342352, 1783311168, 206266741, 94601841, 109748349, 109748306, 5266790771, 1388362163, 1388362147, 1388362172, 1388362159, 129953568, 1365197978, 503948899, 503948824, 251281893, 251281894, 8086312, 7894449713, 142065107, 7894449700, 9116924, 334503837, 26085312, 26085310, 26085308, 26085307, 26085306, 26085305, 26085304, 26085303, 26085301, 26085296, 26085295, 9673129, 9673132, 9673134, 26084624, 6014998317, 1165231956, 1165232130]",7.172493000000001,23.833333333333332,18.05662573426574
T000301,A1282202149584,06:05:00,06:24:20,109243582,270464566,"[109243582, 33800675, 8084004, 206258441, 1507476010, 206258445, 206258447, 206258448, 206258438, 333656378, 206258454, 206258475, 206258476, 206266739, 94601841, 109748349, 109748306, 5266790771, 1388362163, 1388362147, 1388362172, 1388362159, 129953568, 1365197978, 503948899, 503948824, 251281893, 251281894, 8086312, 27122577, 8016364, 123545274, 123545289, 123543002, 123543000, 8016356, 412064539, 206234207, 139655969, 8016348, 124633964, 124640071, 60128537, 60128538, 324591683, 152371854, 8621992674, 444721125, 60128544, 152155532, 270263454, 270263510, 152146280, 270258760, 146501117, 270258521, 257823641, 146501112, 146501104, 146501102, 181321591, 181321879, 270464568, 270464566]",13.080232000000004,19.333333333333332,40.59382344827588
T000096,A1282202146000,06:00:00,06:25:10,274083470,274083470,"[274083470, 257820228, 257818946, 146500233, 257818896, 3536680041, 257818571, 305365487, 152115567, 151348942, 152115491, 278548248, 151348941, 152110006, 278548317, 152111400, 9576475568, 9576475583, 11431924302, 10106031224, 11431916461, 9576476944, 349084561, 32045116, 1589781671, 32045120, 303986906, 3294997248, 303553900, 388054797, 32966649, 1463831765, 32966651, 431097938, 431097935, 388055094, 5247465378, 32966666, 127441157, 1094997673]",5.398294000000001,25.166666666666668,12.870104900662254
T000180,A1282202156752,06:00:00,06:25:20,1648398194,1648398194,"[1648398194, 8084531226, 254398968, 254398912, 254398918, 60667956, 2627009773, 3230429105, 60692627, 145456, 482820198, 60693926, 140384320, 140384315, 150657410, 150657414, 959806371, 7623077030, 254399322, 140119911, 146567631, 388044871, 146565713, 146565691, 284132390, 284132388, 145489, 145507, 145509, 145510, 129948931, 145520, 146525808, 1294543598, 1392117408, 256384542, 146471692, 1521002132, 1615377230, 3250116085, 1422924280, 2393742795, 5573794891, 419673828, 3770199878, 7418312469, 10019828572, 150546432, 5154117353, 27122458, 3994573451, 26841225, 1257757476, 1916639672, 1916639666, 475189642, 475189653, 26233037, 26233076, 26232948, 26232946, 26232945, 26232940, 26232941, 26232942, 26232943, 26232922, 26232719, 6484582746, 26232743, 26232754, 26197399, 26197385, 134618940]",10.404395000000008,25.333333333333332,24.641988157894758
T000091,A1282202145360,06:00:00,06:25:40,135617596,135617596,"[135617596, 1330968451, 135617580, 3552742751, 109750220, 4822502777, 11153312084, 130096654, 3552742745, 123471348, 130096390, 111735389, 135641821, 7756629541, 8897173610, 8039342191, 129956925, 129956917, 1388362166, 2526992700, 1388362156, 1505208909, 4705603590, 9180531212, 129956701, 129953568, 1365197978, 503948899, 1388362153, 4034921517, 10925695754, 124581067, 349729973, 30116821, 124563225, 124563262, 1486115308, 1486115289, 1486115272, 144233175, 144233151, 127790105, 3989095440, 145356, 1678676338, 369020988, 773137550, 9323870, 1423358477, 9324254, 26059097, 26059098, 8093940, 8097226, 26086295, 1725441702, 1725441691, 1725441708, 7395784052, 7395784051, 7395784054, 26086002, 1609440276, 26086053, 1609440249, 4575166638, 4575203981, 4575203971, 4575203970, 1609440242]",8.146056000000002,25.666666666666668,19.042728311688315
T000125,A1282202149712,06:00:00,06:26:10,146528734,146528734,"[146528734, 146528727, 57057600, 119537663, 119537664, 4470369419, 6402267879, 2175944888, 5940182522, 8804539, 3148930167, 332389411, 332389509, 117232599, 112087807, 3148930504, 117212742, 117215439, 112087810, 94602589, 112085249, 94598431, 94603219, 1376041746, 109745214, 109740365, 109703593, 109703594, 151013339, 151013297, 151013298, 240901899, 240901768, 102298059, 240901772, 247589194, 240901781, 247589195, 247584008, 6712628015, 5871186676, 240901800, 240901804, 867273523, 444025984, 11347204766, 241792285, 1189688250, 332013405, 1670303452, 286245317, 1405908602, 241792348, 241792330, 241792323, 241792321, 3664008146, 9693232992, 9693232995, 255560525, 319200498, 484667125, 255560037, 255560039, 291382701, 255560041, 255559712, 255560031, 509910269, 1344865353, 248062428, 319203010, 1405909089, 291357095, 319203817, 319204643, 541907022, 291356771, 291356665, 291356781, 291356782, 319204820, 319204821, 319205264, 484659496, 319205199, 319204997, 248109592, 955918924, 298544110, 248110540, 248110541, 298545440, 298545603]",10.585306,26.166666666666668,24.272039235668785
T000043,A1282201467408,06:00:00,06:26:20,270241258,270241258,"[270241258, 276495739, 270241443, 269981586, 276501388, 316230239, 254402110, 254402099, 1199090063, 1959070693, 274070462, 661181509, 661181474, 274072923, 274070465, 274070467, 254402093, 1480799366, 250054984, 250054979, 250054980, 8976198162, 1510674375, 61683257, 61683393, 3567103111, 313015964, 31369646, 977777386, 61688437, 9576475594, 1377167818, 32967309, 21279402, 168213219, 21280601, 145094, 91301050, 176698622, 145099, 145143, 255557675, 539308137, 1262234773, 145163, 21279454, 503867583, 32704404, 145556, 32699433, 1589634416, 145566, 62978239, 87750597, 60668587, 60668589, 60668590]",28.816692999999994,26.333333333333332,65.65828784810125
T000272,A1284184288592,06:00:00,06:27:00,337209319,337209319,"[337209319, 337209266, 150600375, 150600376, 150600378, 31382479, 140271979, 140341722, 140347647, 1083406123, 140350341, 140292879, 140297176, 140297201, 8235717867, 254917709, 1477876936, 2349957801, 2086466540, 1477876943, 31382466, 30151288, 254921174, 140299054, 3124859025, 145386, 254923132, 140095496, 140085541, 1083406214, 1083406401, 166954651, 349327139, 140095424, 140085705, 145391, 140366629, 255220086, 604129711, 8093954, 10008601141, 5124097594, 1514107814, 2636582696, 39647151, 75061266, 2442053747, 26025215, 773137550, 773137552, 773137553, 773137555, 8154536771, 26023848, 1637559887, 9673240, 8092115, 26024189, 8792373, 8096786, 1395839262, 3137388803, 1836992837, 488658241, 9323638, 9237546997, 8092113, 7109640599, 26085457, 26085470, 9882163883, 9882124863, 1163300072, 9882057706, 9673029, 139677009, 1163183409, 8096941, 139656191, 139656202, 139656203, 139656119, 139656273, 139656263, 139656103, 139656099, 139656097, 139656094]",8.764745999999999,27.0,19.47721333333333
T000059,A1282202141264,06:00:00,06:27:10,3212222048,3212222048,"[3212222048, 286603741, 286591448, 287751581, 286344237, 287751585, 286339285, 320325919, 243144082, 243144091, 243144080, 36753512, 36753508, 1149486176, 117395762, 9875094592, 9875094580, 9875094584, 2938706373, 21179093, 32017160, 8218932, 1377149492, 9310367046, 9310367047, 59626954, 32045047, 6629414213, 9576476918, 9356542238, 61688340, 151348941, 492790426, 278548251, 316631847, 146501126, 152129264, 152156392, 312986277, 5434821445, 1429716191, 244495791, 321620641, 417654865, 1429718448, 152136798, 417654862, 5931773786, 1826053858, 30342488, 344596317, 250304428, 32031024, 1760844297, 423884984, 247242864, 1429072281, 247240655, 30342530, 244495951, 31113896, 1429072289, 1428896205, 1428896191, 161921691, 161921676, 9674712, 1838255205, 32030992, 30342770, 9674698, 55105592, 6173473884, 6173476391, 6173476400, 141850562, 55106305]",14.349922000000007,27.166666666666668,31.693079263803693
T000160,A1282202154192,06:00:00,06:27:30,1868723777,1868723777,"[1868723777, 1868723786, 7066609600, 1868723783, 1868723781, 2483744299, 109690584, 109690387, 208517986, 145315, 145314, 1631231561, 1631231557, 2428541279, 208518321, 5670163572, 3148930998, 208519635, 208521202, 291549708, 277137429, 31933117, 258746788, 31933207, 416567803, 277061341, 109686576, 277061337, 33800669, 1402120749, 35727111, 1402120716, 100052025, 484822879, 1608842757, 1402120708, 103822171, 1620821590, 1620821585, 62973375, 62970288, 32696175, 1620821554, 62978231, 62978234, 62978238, 62978239, 87750597, 60668587, 145478, 60666129, 3230429133, 3230429132, 145456, 482820198, 60694499, 21180081, 2523085792, 3732592156, 3732592154, 145431, 145432, 60717022, 60717023, 145433, 145413, 31382127, 140257375, 2603166955, 2603161837, 139545609, 139545605, 425378230, 5058158140, 139545587, 5089344861]",12.336093,27.5,26.915112
T000110,A1282202147792,06:00:00,06:27:40,144923029,144923029,"[144923029, 171379092, 32967285, 252826296, 2108653019, 286670904, 32967282, 273074157, 320038844, 311960290, 32967276, 11123385941, 146627838, 765664744, 311960203, 32967270, 1335102483, 1335102545, 431101951, 979289616, 32967269, 309906732, 32967266, 11431924309, 10106031220, 10106031224, 11431916461, 9576476942, 9576476918, 9356542238, 312998131, 9100707, 31369438, 61682415, 8791344423, 244505263, 3253319350, 244518804, 2673079096, 250057711, 5430829411, 269370645, 250057715, 250058576, 250057437, 250058573, 250058663, 250058667, 66862883, 496126296, 66861959, 66861308]",10.699485,27.666666666666668,23.203702409638552
T000008,A1282194294992,06:00:00,06:28:10,248661278,248661278,"[248661278, 248661267, 145195, 248661258, 248661257, 21280449, 248660207, 248660875, 145265, 417901376, 145201, 21279350, 21279355, 287071917, 287071904, 241792389, 3513869595, 255558570, 145144, 176689536, 91300410, 176700574, 91300407, 319169886, 8339934699, 8339934712, 319169759, 600092162]",10.427956,28.166666666666668,22.213397396449704
T000019,A1282201464336,06:00:00,06:29:50,269705713,269705713,"[269705713, 269705633, 269705751, 6968510996, 269705752, 269705755, 319193869, 319193865, 319194239, 319193978, 350427363, 2598268962, 539307004, 1751217831, 350427369, 2613006874, 5226504270, 5226504282, 5226515918, 5226515919, 5226504295, 3202279451, 36751362, 36751363, 36751364, 277003723, 277004499, 8022684517, 277005211, 264594171, 332012896, 121984551, 255558152, 319198311, 954546529, 319199617, 247954066, 255557703, 484669185, 21280510, 145122, 178350831, 21280495, 59627921, 176689536, 91300410, 91301262, 21179095, 21179093, 32017160, 32017141, 1328775071, 4602632364, 11022489395, 1779174422, 11026629777, 171347761, 3603411618, 2620257963, 250301733, 243322230, 287059438]",13.736445999999999,29.833333333333332,27.62637184357542
T000112,A1282202148048,06:00:00,06:30:30,1607084648,1607084648,"[1607084648, 244496960, 491045982, 491045989, 491046062, 9062733611, 244496952, 244496972, 244496963, 244496949, 244496948, 3536680015, 3536680023, 5413109148, 244495726, 152370886, 152370889, 152391725, 282211805, 474498456, 282210865, 152371868, 517456322, 72907741, 266182935, 244495742, 5286535139, 321618559, 5584210436, 72907749, 244495752, 244495751, 244495773, 244495782, 244495784, 474498455, 244495776, 244495777]",2.9564630000000007,30.5,5.815992786885247
T000250,A1284184285712,06:00:00,06:32:00,1610819753,1610819753,"[1610819753, 335886734, 335886729, 1610260103, 266114792, 1610260130, 266115079, 335887634, 250049546, 254399091, 254398973, 266115332, 9964148967, 1610350486, 9964148973, 1610350540, 1648398194, 8084531226, 254398968, 254398912, 254398918, 60667956, 2627009773, 3230429105, 60667959, 255708230, 60667951, 255708204, 144095255, 144095227, 144095200, 144095193, 489052454, 144095181, 92323862, 92321060, 255707278, 255707308, 255707310]",3.596838,32.0,6.74407125
T000251,A1284184285840,06:00:00,06:32:30,702956093,702956093,"[702956093, 316638806, 316639682, 2997114946, 150995686, 287057722, 150995688, 150995689, 150995735, 1424400962, 2620257964, 2620257963, 287059712, 959406951, 171347766, 270354184, 270353289, 1424543986, 1424543971, 9310367047, 59626954, 32045047, 6629414213, 9576476918, 9356542238, 312998131, 9100707, 31369438, 61682415, 8791344423, 244505263, 244505269, 60739402, 60739545, 60739857, 60129598, 251627911, 251627945, 251627997, 251627910, 60285361, 251627824, 4462437292, 60129374, 60129372, 130134603, 39594082, 778301666, 244518784]",18.827294000000002,32.5,34.758081230769236
T000104,A1282202147024,06:00:00,06:34:10,1335102545,1335102545,"[1335102545, 431101951, 979289616, 32967269, 309906732, 32967266, 11431924309, 10106031220, 10106031224, 11431916461, 9576476942, 9576476918, 9356542238, 312998131, 9100707, 21092516, 9100682, 1377192048, 60128213, 60128214, 60128217, 9019879536, 6892656074, 3642805897, 3642805904, 1737760486, 30989752, 141547500, 1380537872, 2129442336, 141555830, 6700906750, 141555837, 331459157, 1380537762, 5168790966, 4044244231, 5168790959, 1380537732, 243988945, 488658241, 26024177, 26024173, 26024170, 26024167, 26024164, 26025727, 26024156, 2484874497, 8154641514, 8154536771, 773137555, 773136484, 773136482, 773133688, 3989095435, 773142189, 127790105, 144233151]",12.423805999999995,34.166666666666664,21.81741541463414
T000033,A1282201466128,06:00:00,06:34:50,349084561,349084561,"[349084561, 9576476944, 9576476942, 9576476918, 9356542238, 312998131, 9100707, 31369438, 61682415, 8791344423, 244505263, 244505269, 60739402, 60739545, 60739551, 1866311071, 354587736, 354588236, 146135445, 3741947132, 146135449, 494911159, 146139735, 142123997, 142124001, 142123964, 142124017, 142124026, 146071702, 146084310, 146084303, 146084324, 146084328]",13.760754000000002,34.833333333333336,23.702734162679427
T000027,A1282201465360,06:00:00,06:35:10,87752045,87752045,"[87752045, 87752047, 3229127572, 3229127576, 104512723, 62979935, 62978995, 87755246, 87755284, 87750597, 60668587, 145478, 60666129, 1589631019, 1589631003, 60693572, 8697548, 3230429107, 2627009773, 60667956, 254398918, 254398912, 254398968, 8084531226, 1648398194, 1648398205]",4.177272,35.166666666666664,7.1270991469194325
T000058,A1282202141136,06:00:00,06:35:20,338937009,338937009,"[338937009, 141775422, 141775386, 1631505146, 141775343, 141775362, 463199510, 6853557489, 141769900, 141775379, 124253932, 495195463, 495195591, 1395839237, 5698977153, 349319915, 1395839265, 1380537706, 739423050, 1380537732, 9672803, 9672811, 9672790, 1395426277, 1167218331, 1395426280, 8096941, 139656191, 139656202, 5168756160, 5168756161, 1380537879, 1380537883, 5168745937, 2952816261, 5168737324, 139665754, 5165999614, 8193705, 5165999613, 5165992293, 1380586313, 5165992294, 5164078472, 8092971, 5164078477, 4489035259, 139685274, 4489035258, 4489035279, 340093205, 2211591120, 7999069, 245030012, 245030022, 30523903, 30523905, 111748790, 111748792, 111748794, 111748796, 123545281, 8086304, 123536174, 4068061971, 733627700, 4705647140, 733627733, 1388362165, 1388362167, 109728421, 1388362149, 1388362162, 1376041746, 109745214, 109740365, 536322124, 145293, 111415232, 109259614, 151013575, 151013555, 506262403, 1631184699, 102288796, 1405908267, 5404128977, 819188901, 145280, 145265, 417901376, 145201, 21279350, 21279355, 121946476, 1677257209, 1149021468, 272282404, 32020647, 32020648, 32020659, 6873839028, 6873828150]",14.395403000000002,35.333333333333336,24.445023962264152
T000098,A1282202146256,06:00:00,06:36:10,27145982,27145982,"[27145982, 27145981, 26841190, 26841189, 26841188, 475189653, 26233037, 319187610, 319187609, 26841247, 1411258568, 29814603, 29814604, 26841314, 3994573459, 27122459, 1795756129, 150546431, 150546435, 2394167315, 127831824, 1904788689, 150546459, 8100458777, 5573794891, 2393742795, 1422924280, 3250116085, 60566353, 60566352, 60566351, 60566350, 60566348, 60566366, 60566363, 4268849388, 1396894581, 893049707, 3148929553, 335438713, 62947360, 3148929521, 3148929516, 1858312122, 2529922095, 62657306, 208520799, 9935549547, 62950684, 60571907, 277060622, 277061385, 62681755, 277061209, 33800672, 33800669, 1402120749, 35727111, 1402120716, 100052025, 484822879, 1608842757, 1402120708, 103822171, 1620821590, 1620821585, 484819626, 1608842966]",7.629144000000001,36.166666666666664,12.656644423963135
T000274,A1284184288848,06:00:00,06:36:50,206258331,206258331,"[206258331, 206258352, 60569644, 60569645, 60568732, 2535215808, 4268849387, 206272992, 60566354, 3148929553, 335438713, 62947360, 3148929521, 3148929516, 1858312122, 2529922095, 62657306, 208520799, 9935549547, 62950684, 60571907, 277060622, 277061385, 62681755, 277061209, 33800672, 33800669, 1402120749, 35727111, 1402120716, 100052025, 484822879, 1608842757, 1402120708, 103822171, 1620821590, 1620821585, 62973375, 62970288, 32696175, 62975402, 62976537, 1381890268, 266803578, 1620821522, 1620821529, 1380537887, 11085645563]",4.6274809999999995,36.833333333333336,7.53797809954751
T000285,A1284184290256,06:00:00,06:37:50,117388143,117388143,"[117388143, 318906035, 206367606, 206367604, 11266912997, 171347751, 11022489395, 1779174422, 4602632363, 1779154766, 1779154764, 8218932, 1377149492, 9310367046, 312998131, 9100707, 21092516, 9100682, 1377192048, 60128213, 60128214, 60128217, 9019879536, 6892656074, 3642805897, 3642805904, 1737760486, 30989752, 141547500, 1380537872, 2129442336, 141555830, 6700906750, 6707827010, 1380537794, 2194676766]",13.997478999999997,37.833333333333336,22.198645110132155
T000133,A1282202150736,06:00:00,06:38:00,357348669,357348669,"[357348669, 9633838233, 142076528, 142076523, 3295316450, 3295252492, 142076510, 7858262885, 142076481, 496039858, 496039849, 1678270850, 1402601005, 142082692, 142082770, 357379461, 142082790, 142082800, 357383891, 124245345, 124253890, 124253901, 2078554834, 495195507, 1511476733, 124253932, 495195463, 495195591, 1395839237, 5698977153, 349319915, 1395839265, 1380537706, 141558679, 6707827010, 1380537794, 2194676766, 1207589838, 1207589570, 1737760485, 30989762, 250384379, 1395839307, 1395839310, 1395839320, 1395839347, 3188796233, 1395839355, 1395839356, 30970239, 30342466, 30342515, 158736427, 30970240, 3188796259, 3188796865, 158735847, 7082347875, 7082397027, 32147070, 244474211, 1406286998, 364661773, 244495853, 244495889, 244495888, 1933311255]",6.572018,38.0,10.37687052631579
T000176,A1282202156240,06:00:00,06:39:30,276486827,276486827,"[276486827, 276491762, 269985133, 269985100, 269981634, 269985358, 276497594, 269981622, 313170810, 269985359, 1421875680, 7965849561, 313015970, 313015968, 1587181968, 1029318699, 1587182379, 144880494, 144880496, 312015284, 309521687, 310479692, 269113041, 312461199, 312461198, 171377781, 171377779]",3.873734999999999,39.5,5.884154430379746
T000156,A1282202153680,06:00:00,06:40:20,1764182921,1764182921,"[1764182921, 376758166, 1195136743, 376758127, 376758191, 338760427, 338760252, 254401922, 1569155316, 316085131, 281274448, 254402157, 254402110, 254402099, 1199090063, 1959070693, 274070462, 661181509, 661181474, 274072923, 274070465, 274070467, 254402093, 1480799366, 250054984, 250054979, 250054980, 8976198162, 1510674375, 61683257, 61683393, 3567103111, 313015964, 31369646, 977777386, 61688437, 9576475583, 11431924302, 10106031224, 8791009521, 6629414215, 273072393, 60748726, 59626986, 980158378, 60751630, 32967326, 32967321, 32967322, 304006890, 1482885076, 1108135228, 304006920, 171370671, 1537308079]",9.030325999999993,40.333333333333336,13.433542809917345
T000240,A1284184284432,06:00:00,06:40:30,1177492313,1177492313,"[1177492313, 1177492289, 1177492187, 861066292, 861066306, 1177485233, 1200247550, 9981869503, 304080027, 304080032, 2480488122, 129600213, 129599457, 102288790, 102288792, 102288796, 1405908267, 5404128977, 819188901, 145280, 145265, 417901376, 145201, 21279350, 21279355, 121946476, 21279752, 2260753615, 121946404, 121946410, 121963903, 3220696240, 3220631421, 3219739757, 1276949533, 1276949502, 121963951, 269126688, 1515548049, 269126619, 292008607, 1515709853, 269126476, 269126482, 269126463, 269124918, 268877527, 4366013036, 1255473772]",10.220139999999999,40.5,15.140948148148146
T000275,A1284184288976,06:00:00,06:40:30,141800189,141800189,"[141800189, 141800172, 8093985, 141800153, 141800160, 141792982, 141792988, 141800252, 141800246, 141800445, 141800447, 141800364, 141800375, 141800391, 418893963, 141800404, 418893967, 141760994, 141800572, 5045485721, 5045198875, 418009378, 141760991, 417672924, 417672914, 417672922, 9675063, 9808599089, 9808599090, 9675075, 473858717, 141572643, 30342463, 141572657, 30342469, 31113879, 31113848, 255308483, 245030022, 30523903, 30523905, 111748790, 111748792, 111748794, 111748796, 123545281, 8086304, 123536174, 4068061971, 733627700, 4705647140, 733627733, 1388362165, 1388362167, 109728421, 1388362149, 1388362162, 1388362146, 94598047, 94598046, 94598045, 3148930976, 112085249, 94598431, 94603219, 206266619, 94599486, 206266615, 206258389, 206258387, 206258386, 2518649431, 2518649428, 206258384, 206258383, 206258382, 333653195, 1864285123, 1864285117, 109243592, 109243588, 206258452, 1507476002, 109243586, 8084004, 33800675, 33800673, 2532664231, 208519280, 208519286, 208519274, 277379408, 277379330]",10.732127000000004,40.5,15.899447407407413
